date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-02-13,18375,553,3510798,6348.64014466546,0.91079834,15031367.65772072451754650761,16503508.01291275562685477427,3819.0649193585,0.00405533092097075,0.01189813938614979284446269984,0.0001,0.000293395030344445,6.51691679,19.1203099935427310373155,2630.64286111,18.7417013053686,7718.1754206076606359503395,2630.64286111,7718.1754206076606359503395,39.03014821,84.53066346460473,0.012402806074810065,2.93395030344445,1576.8530518306227,172.496439369575,5123252.30596917,1607,16240,131263.97262945,385121.9723274988068585090525,11.958326985689,35.08513708835019664255647605,0.100001,0.29339796429474844445,194203.23024759,569782.6263148090712033113755,0.09881271153359457,0.09050349430590027,0.08498085678215828
2015-02-14,15097,546,3014810,5521.63003663004,0.86505064,14296517.04436975977709842956,16526797.76456964742726051118,3572.79619666635,0.00399648661412358,0.01114660065008493431553467069,0.0001,0.000278909995862187,6.33842777,17.6785086310347117373299,2600.9285753,18.5206030400296,7254.249781747669290521811,2600.9285753,7254.249781747669290521811,44.70394938,79.89167098609944,0.010826087428404435,2.78909995862187,638.119651580032,115.80696218340903,5125853.23454447,1586,12548,114662.20112625,319804.3404167164107118810875,15.6278661733121,43.58768089733289996808939563,0.100001,0.27891278496214562187,196098.46474272,546938.2198997325850753152864,0.09303906001778284,0.08720303477980478,0.08444530831215533
2015-02-15,10345,549,1948835,3549.79052823315,0.86231028,14258604.62615774103028248991,16535352.78163730562886154858,3536.52226457761,0.00276560858242463,0.007688843214053797245718754956,0.0001,0.000278016320274539,4.31158378,11.9869065707098749937742,2840.15010197,20.2128438857827,7896.0808037705611924474183,2840.15010197,7896.0808037705611924474183,51.2837559,80.37361696340007,0.01185844731151377,2.78016320274539,735.1743424867943,118.67301823837875,5128693.38464644,1559,10220,100006.19679217,278033.5483681050947552555963,14.3078498972847,39.77815779483533089254644253,0.100001,0.27801910043774174539,146226.22595025,406532.7726632180992615568475,0.07555158049168627,0.08701676446996248,0.08442546947234036
2015-02-16,7691,549,1756087,3198.70127504554,0.85726067,14180393.06382937394952280105,16541518.34449127604131189783,3453.14849675048,0.00245269802052786,0.006777877491958018062777798884,0.0001,0.000276343742084454,3.3454801,9.245024899030733763654,2739.28571802,19.4846030593301,7569.8446595614726686966108,2739.28571802,7569.8446595614726686966108,94.92435101,80.7377284345381,0.011755000000000035,2.76343742084454,537.1228486230576,125.97521559077282,5131432.67036446,1364,8589,54058.12750365,149386.252444371847584932571,12.4389038631377,34.37413240968243066130831316,0.00571,0.0157792276730223234,106837.74528049,295239.4232667632113349850246,0.07468357991708814,0.08637545886708953,0.08388710298942242
2015-02-17,10356,552,2052017,3717.42210144928,0.8212166,13592575.34906574345341657137,16551754.15836578899000625895,3628.48741073174,0.00143625655505108,0.003802491331995701890829360423,0.0001,0.000264750146387354,2.53068405,6.699989726976418895037,2681.71428957,19.0651326082407,7099.8425073271653414209778,2681.71428957,7099.8425073271653414209778,31.34682658,76.62914040135469,0.010854606680303929,2.64750146387354,88.24622027107826,103.62820446764012,5134114.38465403,1762,11190,163784.18310681,433618.8645346113955741528074,81.7132165038311,216.3358603117083454996559191,0.100001,0.26475279388881787354,914370.89267787,2420798.27688801636231363656,0.07417864514181967,0.08704769525562864,0.08399117114363444
2015-02-18,11998,545,2274809,4173.96146788991,0.86657703,14356051.85170260262887448706,16566388.69069805482301081176,3652.74810780605,0.00162059579600648,0.004529214558827940858413551634,0.0001,0.000279478360365303,3.00296401,8.3926345775081536174503,2616.71428972,18.5935509831183,7313.1501923540403937758516,2616.71428972,7313.1501923540403937758516,42.55909269,80.86977567849335,0.011842542648743381,2.79478360365303,175.7407401713571,103.7837732394113,5136731.09894375,1853,13290,120696.44285442,337320.4395087779301524818926,31.5948090524793,88.30065430041747229245845728,0.100001,0.27948115514890665303,419895.01230745,1173515.695652548494629484074,0.0742054666157323,0.08705678254550789,0.08410196545773234
2015-02-19,12809,553,2410984,4359.82640144665,0.85462089,14165802.02340488965000912369,16575539.24115908408953976177,3665.30288790003,0.0027837037295082,0.007672837703829442187458534056,0.0001,0.000275634135288708,4.75456597,13.1052067981406718206676,2618.57143259,18.5972668566325,7217.6767251365798081019372,2618.57143259,7217.6767251365798081019372,91.96210904,79.83441214215898,0.01139585590298074,2.75634135288708,182.32040485092796,87.57272935170162,5139349.67037634,1708,13665,55885.51332902,154039.5514160999287989470616,5.26211913588657,14.50419657806258071550489852,0.100001,0.27563689163006088708,71906.85799189,198199.8462392252232227257812,0.07399547357795502,0.08688430690385378,0.08401124116736336
2015-02-20,13726,549,2864215,5217.14936247723,0.84178457,13955993.03585386654899233769,16579055.36998442560902835306,4073.68274971069,0.00147954331473214,0.004015702654965823546076574277,0.0001,0.000271415011306569,3.97701243,10.7942087365481545365267,2588.85714684,18.3769769618729,7026.5469178067056188959196,2588.85714684,7026.5469178067056188959196,156.96214003,78.77443135218843,0.011054215545879632,2.71415011306569,151.51168590385458,69.65525681272486,5141938.52752318,2688,15585,32759.10054793,88913.1164560945167310835217,4.07457135532114,11.05899830473909387461986569,0.100001,0.27141772545668206569,63502.19457268,172354.4885793588678743193492,0.07392996534636972,0.08626526254929266,0.08404747169954423
2015-02-21,11753,551,2259967,4101.57350272232,0.84075606,13945789.41183729436654101519,16587200.52309852857055550859,3777.09354394446,0.000956809587137753,0.002593718875683704419169992685,0.0001,0.000271079942190241,2.41020335,6.5335778478472519550735,2591.64286113,18.38748365707,7025.4239697287118400423233,2591.64286113,7025.4239697287118400423233,48.38877872,77.87795456261078,0.011037636577440078,2.71079942190241,140.53016461690453,70.34700817524468,5144530.17038431,2519,13289,106316.59460206,288202.9631858971315421049646,13.6001497750877,36.86727814809392854275859136,0.100001,0.27108265298966290241,180732.39036114,489929.2593100190092857363474,0.07307062727562445,0.08623116742295221,0.08403479081288436
2015-02-22,16926,543,3347358,6164.5635359116,0.80756464,13394798.1763394041853513054,16586657.52578568471533320924,3752.66296164641,0.00200145424,0.0052085209541006980636704,0.0001,0.000260236824305346,4.75345382,12.3702372659891579012172,2626.9285752,18.6283206732086,6836.235500870152975230192,2626.9285752,6836.235500870152975230192,69.44276789,74.58587326386822,0.010994807110461732,2.60236824305346,130.14053338959826,64.12946744806113,5147157.09895951,2375,18355,74120.85168315,192889.750568305158936431199,7.36585128731354,19.16865747315920368973000185,0.100001,0.26023942667358905346,135200.20037864,351840.7079198371142417620944,0.0731097952994851,0.08681452076071466,0.08419615782819387
2015-02-23,12371,550,2680673,4873.95090909091,0.82767506,12999007.16414487854617299999,15705447.44648353191699607108,3305.3905952994,0.00184883712380952,0.004666640172503306216185519176,0.0001,0.00025240948012163,3.88255796,9.799944362256963246748,2810.78571779,19.9212268885369,7094.689617606765160547977,2810.78571779,7094.689617606765160547977,45.27031071,71.97519461377246,0.010558149686732897,2.5240948012163,120.08926568547986,47.970695033987845,5149967.8846773,2100,14766,113760.38299235,287141.991295365828613595305,39.771561881519,100.3871925813944747176915597,0.010000015,0.0252409858735850182445,587266.88274251,1482317.285656871939427714913,0.07209430963944641,0.08654683796890598,0.08394265656816247
2015-02-24,15513,546,3082152,5644.96703296703,0.96889912,15247126.03042185638352582122,15736546.48534956623148911877,3754.27050227883,0.00201039987093443,0.005948920766099318582371122038,0.0001,0.00029590733923666,3.89414455,11.52305952393440699203,2701.21428937,19.1346115320655,7993.091330755220601523042,2701.21428937,7993.091330755220601523042,70.05053821,84.48982559310137,0.012336192499707752,2.9590733923666,255.11240233053334,65.11518628408221,5152669.09896667,1937,16865,73556.45267864,217658.941958236546298869424,7.91448829767625,23.41955173585061821526811325,0.100001,0.2959102983100523666,133477.84514031,394970.740025120805659957646,0.07301033822297598,0.09036286489848054,0.08537101992207254
2015-02-25,11726,549,2571512,4683.9927140255,0.90867399,14311492.2295920792422686585,15749864.52362861742842443392,3483.72282187771,0.00188788861911294,0.005240861378574961584409089028,0.0001,0.000277604373770603,4.12881241,11.4617638349434415958323,2686.35714668,19.0194520413811,7457.4449342828530794304804,2686.35714668,7457.4449342828530794304804,67.062612,79.34940780208646,0.011652489312033856,2.77604373770603,373.34440713954024,49.014920299929585,5155355.45611335,2187,15474,76873.76471293,213404.9331252161135196799679,9.7225507714463,26.99022618360243206798733119,0.002,0.00555208747541206,150446.75063736,417646.7599650639055668152808,0.07305193369267957,0.0914353828973237,0.08578986188220496
2015-02-26,15696,548,3427822,6255.1496350365,0.87086056,13718694.3611665789678458593,15753032.05350124099495672905,3559.72979819505,0.00224340358089121,0.005966732690005277687396628977,0.0001,0.000265967868680808,5.58831832,14.8631311308031357880256,2671.50000389,18.9044669544314,7105.3316221539358116834312,2671.50000389,7105.3316221539358116834312,77.00956455,75.48747884691598,0.011220170819988344,2.65967868680808,339.7125756216133,45.72438056493585,5158026.95611724,2491,19850,66979.04326936,178142.7338463129741460644288,6.12028956634005,16.2780037166884976059423676,0.100001,0.26597052835949480808,121487.74789185,323118.373776266697425546148,0.07291971295047192,0.0918100287166444,0.08601763155649778
2015-02-27,13027,551,2619902,4754.81306715064,0.98056899,15472709.43516351482271792187,15779317.43502028515344947669,3773.93787973128,0.00230458479840717,0.006909662431712757304908832529,0.0001,0.000299822442484582,4.62991086,13.8815118253109158436052,2597.21428961,18.3695457061915,7787.0313196672872250779302,2597.21428961,7787.0313196672872250779302,76.49563064,86.28438397308497,0.011752360980128603,2.99822442484582,394.56187794223035,85.98305225715067,5160624.17040685,2009,15337,67462.99268848,202269.1924517957079112901536,8.8222992986099,26.45123324039234862094782562,0.0125,0.03747780531057275,135307.60434278,405682.5642078973419639301796,0.07344520177717324,0.09007375554272075,0.0872346301857679
2015-02-28,11489,551,2535020,4600.76225045372,1.03217866,16309330.59123003593557961406,15800879.39108735479488524635,3688.36057573951,0.00152932272149023,0.004830728789423841710253347564,0.0001,0.000315873734270854,3.36603931,10.6324340655218875127074,2619.50000393,18.5177683345396,8274.3124816388582868445622,2619.50000393,8274.3124816388582868445622,107.16869158,90.55281456987016,0.012389710000000009,3.15873734270854,480.90187039878793,86.54058948865857,5163243.67041078,2201,15234,48178.65735243,152183.7241006800013215507522,5.50642956457857,17.39336469062865515564743999,0.002001785,0.0063231130315738147439,83884.94798679,264970.5176970371367587401866,0.0734052574307895,0.09010803806036537,0.0871771359653455
2015-03-01,12697,544,3091531,5682.96139705882,1.09006176,17257370.15951145159642725239,15831552.67875898170809344126,3933.16315521507,0.00300672744721689,0.01004454404946748388893690488,0.0001,0.000334068991147335,6.26602,20.932829799090240567,2566.57143247,18.1345912643761,8574.1192915282333977296745,2566.57143247,8574.1192915282333977296745,96.98826108,95.2789340713628,0.012816700000000023,3.34068991147335,253.17546017074554,101.62386007806336,5165810.24184325,2084,17670,53262.22147146,177932.565932365668973575591,4.11196194396378,13.73678978256214438159883526,0.001,0.00334068991147335,72658.36754984,242729.075457873115943956764,0.07351395420714475,0.08996059564810618,0.08703998084411507
2015-03-02,13321,545,3858350,7079.54128440367,1.19867767,19011754.90070599412507846694,15860606.54141262017501194911,3628.69171245244,0.00247165677787533,0.009091809939111827304608262723,0.0001,0.00036784273692431,5.63043414,20.711143041296736199434,2636.21428944,18.6171652122635,9697.122793465847377122864,2636.21428944,9697.122793465847377122864,128.90372505,104.57882738935044,0.013312075042665083,3.6784273692431,264.465544041555,131.4495591362463,5168446.45613269,2278,18334,40095.4002992,147488.01784133526061753552,3.45650471064361,12.71450152954915692411955159,0.001,0.0036784273692431,63371.55736494,233107.671042754442638276914,0.07324901870471444,0.09004807967261796,0.08768480799375168
2015-03-03,16546,552,4068232,7369.98550724638,1.11213896,18117052.26906449299474388881,16290277.48253419931838653828,3260.54658971193,0.00137710128243701,0.004824570773824644362191671367,0.0001,0.000350342479188369,3.66171231,12.8285336875996957612239,2794.07143219,19.7213041496174,9788.8191258284144062019811,2794.07143219,9788.8191258284144062019811,45.19410223,98.42184869268854,0.012392471399766215,3.50342479188369,195.87282352260496,84.42350513192658,5171240.52756488,2659,21799,114422.90636467,400872.0469173709426593652323,23.6739099369274,82.93976299385309699933677411,0.00817272,0.0286325098651236709368,516067.56271508,1808003.893503002286043969045,0.07219086059697179,0.08644191310856723,0.08801222849317442
2015-03-04,15877,550,3894670,7081.21818181818,1.10428896,18031060.21539567117833113435,16328208.35819850871887018014,3812.49986862829,0.00186333263053797,0.006493787443562834427930777694,0.0001,0.000348503929847887,4.71050489,16.4162946573268866966743,2606.50000401,18.3881064978198,9083.7549454601822419002687,2606.50000401,9083.7549454601822419002687,55.94295695,97.46876016171976,0.012744818778492106,3.48503929847887,244.8586888468268,78.33910578145594,5173847.02756889,2528,20745,92484.33243302,322311.5330226586250921602874,6.13612044952856,21.38462090680686117301662153,0.00125,0.0043562991230985875,127293.81872547,443623.9607117084144931258189,0.07173792635460388,0.08655332891082125,0.08651602921315836
2015-03-05,14629,549,4775651,8698.81785063752,1.05670722,17347857.09621784013458428089,16416900.25567444441807756772,3548.31197651096,0.00165054310959424,0.00553145291436165974501187799,0.0001,0.000335129260314896,4.35248218,14.5864413351716602855328,2620.42857545,18.4770103964231,8781.822901985751436949032,2620.42857545,8781.822901985751436949032,26.24295944,91.00621532432987,0.012130549999999971,3.35129260314896,222.209078574662,87.47209068245117,5176467.45614434,2637,20268,197251.66549162,661048.0475208790725784917152,16.3450167032115,54.77693357581889998264488504,0.0012,0.004021551123778752,331280.79854069,1110218.889714695179266691182,0.0717105108598341,0.0848610127659998,0.0858823117948287
2015-03-06,13796,552,3160798,5726.08333333333,1.06621446,17481070.44577832471364176222,16395454.24870633036059130733,4231.60014450048,0.00110390250695272,0.003726042445262136152268966278,0.0001,0.000337533651911683,2.77852261,9.3784488347248093865263,2592.5714325,18.2714347357207,8750.801034536283587958975,2592.5714325,8750.801034536283587958975,46.28994721,92.05637986749849,0.012349479729982467,3.37533651911683,218.86982915219417,81.720968665594,5179060.02757684,2517,19530,111883.04025871,377642.9116550423664239150893,56.5545871939549,190.890763479332982430862851,0.001,0.00337533651911683,1104511.08789794,3728096.61075137585726997633,0.07169875566012776,0.08483190909119569,0.0858844056347342
2015-03-07,12912,547,2625021,4798.94149908592,1.09696478,18042966.39649019211101532216,16448081.82136573771077083445,4230.63058294843,0.00142374638593244,0.004957653544775753346283281107,0.0001,0.000348211844030697,3.07671594,10.7134893102603930921018,2546.14286106,17.9354067777089,8865.9710081529734204595882,2546.14286106,8865.9710081529734204595882,57.37067741,94.33087045817918,0.012597960000000023,3.48211844030697,282.4931705215997,98.36595666083652,5181606.1704379,2161,18743,90318.02315479,314498.0539193661568954258863,8.11153230982553,28.24531623518926826892034294,0.00076128,0.0026508671262368901216,152034.45008306,529401.9621961527727683969282,0.07162417731374492,0.08361025046527167,0.08581515819156497
2015-03-08,11042,542,2101206,3876.76383763838,1.10994856,18268976.50665227606377887966,16459300.19718214046739125953,3992.61141665626,0.00164810374064838,0.005807911610043171923587588647,0.0001,0.000352399637644065,3.304448,11.6448627781365530112,2558.21428957,18.0115472118104,9015.1378866033717250190205,2558.21428957,9015.1378866033717250190205,49.45309367,94.12350950167556,0.012798799811805962,3.52399637644065,285.2463829369123,97.25708665785218,5184164.38472747,2005,16458,104829.93075017,369420.2961061233503689824105,12.6112398257364,44.44196344831908796049714466,0.0005,0.001761998188220325,207555.78505197,731425.8344324367083438705805,0.07155021448837003,0.08362869833709749,0.08581296899410183
2015-03-09,12337,553,2562614,4634.02169981917,1.1247572,18630972.52381238052483115576,16564439.4951369622668250826,3877.97885562442,0.00205722474137931,0.007389551845860844907630938132,0.0001,0.000359200027941836,4.7727614,17.143760282397163059304,2631.57143243,18.5186304021893,9452.6053205979338724414148,2631.57143243,9452.6053205979338724414148,74.44967045,95.63494529470425,0.012380655390999421,3.59200027941836,327.68947240876224,92.78215353508695,5186795.9561599,2320,16505,69668.4877866,250249.227596121801011801976,30.1523244676498,108.3071579129111345385801703,0.00080769,0.0029012227056834151884,497664.11533856,1787609.641352598458751279962,0.07150615249692605,0.0835498921940809,0.0857223956474412
2015-03-10,12700,546,4140213,7582.80769230769,0.97898504,16101065.93493995529163169013,16446692.48500077867017406045,3799.55863812014,0.00157661401225115,0.004891763532373713887610949791,0.0001,0.000310270205285634,4.1181158,12.777286346560128884172,2573.07143247,18.0979820062495,7983.4740156706724189213598,2573.07143247,7983.4740156706724189213598,24.73005837,80.37863342214891,0.010614046204558712,3.10270205285634,281.38546674218446,68.2583297026585,5189369.02759237,2612,15853,209840.54911883,651072.7025234954886715788822,76.7033700633192,237.9877037564600156910211637,0.00054,0.0016754591085424236,1215978.5256138,3772819.067651162870141721492,0.07234912533317295,0.08888380565591929,0.08813751256042486
2015-03-11,12947,549,3495746,6367.47905282332,0.98982935,16292570.56692221217415172905,16459979.30798963745566168761,3708.01449238226,0.00261837300642398,0.008216566095696011097515858423,0.0001,0.000313804262247483,6.11390097,19.1856818334502069375851,2584.21428967,18.1673095227574,8109.3745865929767859040061,2584.21428967,8109.3745865929767859040061,48.33268701,80.50883564442383,0.010576721187025118,3.13804262247483,258.8142709765475,46.53706357669413,5191953.24188204,2335,18569,107421.15869337,337092.1745354276775985128771,11.860154741062,37.21767108659948682026246946,0.00060572,0.0019007751772854540276,220231.21338678,691094.9344070649983896047474,0.07233371806653542,0.08530496550705272,0.08770554593551377
2015-03-12,11407,551,2855939,5183.19237749546,0.98794304,16300935.75456947019559920003,16499874.0801307825580305638,4048.75426732364,0.00152135422551697,0.004774106654227426169888760635,0.0001,0.000313806382113616,3.89923088,12.2360353547849117566208,2630.64286113,18.4843418764027,8255.1251888421685097014608,2630.64286113,8255.1251888421685097014608,55.46975837,79.81654996824764,0.010608722660432503,3.13806382113616,267.6576263194225,24.09641179231529,5194583.88474317,2563,17502,93647.13380818,293870.6825565466055951017888,82.8573788244104,260.0117428030556485968701201,0.00049041,0.0015389378785233842256,1450169.84418483,4550725.522539077386019636453,0.07231663794060202,0.0802395690982597,0.08768556497156543
2015-03-13,11986,544,3080123,5661.99080882353,0.90214173,14866740.16346354707985612367,16479384.1171557099531451709,3774.78333007665,0.00175262192675822,0.005013484895144120117673640494,0.0001,0.00028605626910177,4.21155049,12.047404203031313033673,2554.50000393,17.9404978741935,7307.307405446726025699561,2554.50000393,7307.307405446726025699561,36.54434043,71.55372991391634,0.010005080000000015,2.8605626910177,234.51877458592057,-12.711577242430197,5197138.3847471,2403,18062,142214.58982821,406813.749780962823553069317,25.4034533034686,72.66817074291261917347399422,0.0005,0.00143028134550885,458837.17356725,1312532.499958488147441890325,0.07260967471188036,0.06669822914370988,0.08869665324193288
2015-03-14,14165,551,3565791,6471.49001814882,0.92115703,15190841.88261798304017538282,16491044.90026023041404793545,3704.27641125856,0.00218669830215827,0.006388327923959074358325277138,0.0001,0.000292144916271888,6.07902128,17.7595516286062541777664,2624.1428611,18.4203055277233,7666.299964415321218187568,2624.1428611,7666.299964415321218187568,34.10191969,71.69194149958857,0.010301000000000003,2.92144916271888,262.7140785682589,3.263250293468766,5199762.5276082,2780,20357,152477.12079382,445454.1568768909663751013216,14.3932171507187,42.04905219379816975803805906,0.00324509,0.0094803654634474102992,293002.72153718,855992.5555091476593018079584,0.07231747321281777,0.061146122742196725,0.08412319355618599
2015-03-15,14858,545,3668709,6731.57614678899,0.99030259,16359893.10365534477249342664,16520095.21149624074927492678,3839.2347489533,0.0045201838047513,0.01421469838906641363972812686,0.0001,0.000314471689715912,12.17737517,38.2943974601449114270504,2579.57143244,18.0984555593572,8112.0218710230233450098528,2579.57143244,8112.0218710230233450098528,22.30925172,74.79305756162526,0.01094689783985974,3.14471689715912,294.3943002321571,7.1837138300274175,5202342.09904064,2694,20513,233192.13768618,733323.2556663862623320849616,38.0330543466441,119.6031886544628161229957092,0.001625,0.00511016495788357,780172.04381271,2453420.208868994415972348415,0.07223933798412477,0.06225653203386619,0.07859428819618652
2015-03-16,14247,547,3831839,7005.19012797075,1.02551161,17010212.61975750007625193924,16587050.27561745676606823873,3761.36802441081,0.00161786466326531,0.005287215857503503271074982008,0.0001,0.000326802110062309,4.75652211,15.5444146210602623615199,2707.7142896,18.9876322253997,8848.867432871460256706864,2707.7142896,8848.867432871460256706864,30.57022845,76.0326578117875,0.011215200748684996,3.26802110062309,338.00865496955936,17.171171672092413,5205049.81333024,2940,19798,170265.32272062,556430.6673553861850159911158,57.0283939491888,186.3699947605951482694800494,0.00075282,0.0024602316449710746138,1129048.14340604,3689753.156270263195118869464,0.07191582845958516,0.06176695096302053,0.07561982679012286
2015-03-17,10047,546,2708928,4961.40659340659,1.03562542,17218353.48271093969235381276,16626043.71144819095135873994,3549.5648093506,0.00127380904433922,0.004211654928091393074887165417,0.0001,0.000330634716938767,2.95905841,9.7836743979562794638047,2616.71428965,18.3402817875662,8651.7658846805451295186155,2616.71428965,8651.7658846805451295186155,47.5665471,76.10498783951353,0.011591115706019861,3.30634716938767,320.3527870436309,18.926369722564377,5207666.52761989,2323,16325,109481.70184585,361984.5149977709932532306695,16.7538303961103,55.39397970658039644640078,0.0004248,0.001404536277555882216,273506.2812165,904306.718709922831127700555,0.07180761170644709,0.061756117728507934,0.07550610679293149
2015-03-18,11622,554,2729312,4926.5559566787,0.9805257,16267656.00538120045093278055,16590749.15411378964055312751,3689.94933842501,0.00201793580446497,0.006300427045649856943155624396,0.0001,0.00031222138145868,5.24259722,16.368509464598353128696,2628.78571825,18.4155931565904,8207.6310851086333649691,2628.78571825,8207.6310851086333649691,49.56262245,71.1109614126839,0.012135179804792496,3.1222138145868,318.3109937084759,12.982975153915877,5210295.31333814,2598,18024,105125.49691339,328224.278728288261158237252,47.2040639607235,147.3811806028098098665815498,0.0005,0.0015611069072934,850806.04882808,2656398.399185042876549437344,0.07152803930512351,0.06279485258921873,0.0757697209761034
2015-03-19,10810,549,2646506,4820.59380692168,1.07530457,17823051.50598588513804428366,16574886.74100728673494590336,3767.12651641335,0.00142785772129399,0.004881872647885152369362872737,0.0001,0.000341901897862833,4.01656377,13.7327077585009545736041,2618.57143248,18.3348237469926,8952.9454245430925936101584,2618.57143248,8952.9454245430925936101584,41.66407321,76.68278880220961,0.01304506284862656,3.41901897862833,352.7861653777443,29.14134421765297,5212913.88477062,2813,16729,125117.72094521,427779.8624743963057968837993,15.9436888815494,54.5117748753628906794571345,0.0004011,0.001371368512327823163,266721.97129944,911927.4818899460969988971352,0.07135704880958678,0.06407943515543654,0.07616630900615551
2015-03-20,12135,547,3633304,6642.23765996344,1.15738931,19227922.00237239016638199174,16613184.37535831599557425627,4103.39942128867,0.00167252772430669,0.006166117820575906960191465004,0.0001,0.000368670589489447,4.10103798,15.1193208960521095619706,2561.00000393,17.922912526399,9441.6538113134918369352671,2561.00000393,9441.6538113134918369352671,44.94099058,81.38600071558088,0.014019679333722982,3.68670589489447,409.18046521520284,31.913822954865573,5215474.88477455,2452,17843,116051.62273775,427848.2016593320362887352425,10.1908026214796,37.57049209831485954159725781,0.0005,0.001843352947447235,181834.49117506,670370.2905102301851249959182,0.07149800806985428,0.0647150245500025,0.07640137881072252
2015-03-21,16560,557,4684817,8410.80251346499,1.44784355,24429833.77508025358441787698,16873255.27369628880841907467,4129.52736564896,0.0038402848173572,0.01797930364318754693444754849,0.0001,0.000468176307182354,15.66452177,73.3375795605619159284658,2609.28571827,18.2517041897123,12216.0575196330471675940758,2609.28571827,12216.0575196330471675940758,23.72625926,99.91067637164868,0.01792513224137931,4.68176307182354,571.1718966309846,69.85425505878334,5218084.17049282,4079,22930,219928.65007429,1029653.832353812369026770787,14.8401129856324,69.4778929578227505492881067,0.00205263,0.0096099273341171529102,340283.79076055,1593128.085522871306691993347,0.0731039651543278,0.07691378364374307,0.0813694098272837
2015-03-22,18143,544,4190210,7702.59191176471,1.43574841,24287674.49921096383762519456,16916386.14129323869562793317,4464.66892584493,0.00152749480947728,0.007106312165274486100221456002,0.0001,0.000465226599866897,6.25356375,29.0932420046338190418375,2527.57143246,17.6715606992768,11758.9346344406809562527662,2527.57143246,11758.9346344406809562527662,46.11479704,98.59559382599308,0.01730113836119227,4.65226599866897,543.3632981505141,71.40783688688967,5220611.74192528,4094,25356,113209.03651716,526678.5513308572606845645252,8.2120966766501,38.2048581465617070870784174,0.008311545,0.03866751819990708425865,208225.92333314,968722.3831642189445058906658,0.07309359406764375,0.07679660683418982,0.08097339763399
2015-03-23,18367,553,4250595,7686.42857142857,1.53095711,26048802.73331671177352206748,17014717.45322684360620153788,4027.94215566572,0.00124954857795545,0.006231645492346048099508921072,0.0001,0.000498711742967405,4.37591912,21.823222514195930762836,2606.50000395,18.2142973426734,12998.9216001445251722124975,2606.50000395,12998.9216001445251722124975,47.20734584,103.71420714445021,0.018693886155464603,4.98711742967405,572.2181265394735,83.97220352711098,5223218.24192923,3502,24792,110644.18363114,551795.536678914513115629917,7.65858398769119,38.19425769163732365565375662,0.003370775,0.01681045075400954588875,189871.61422284,946912.036691072615445265302,0.0732012431981268,0.0772713488959134,0.08118740333890072
2015-03-24,16756,546,4081308,7474.92307692308,1.54635519,26428778.02846125799217770595,17091013.857603043847073245,4143.44459288145,0.00272182935522531,0.01376533431017964020795033466,0.0001,0.000505738329397956,11.35547207,57.4289747420694927308892,2562.8571468,17.9005366058558,12961.350919082440759119408,2562.8571468,12961.350919082440759119408,40.71346654,103.29898630428507,0.02048891605143194,5.05738329397956,504.6147962787108,94.3377270868298,5225781.09907603,4172,23996,128355.10073667,649140.9421626983729319224652,13.7376167132039,69.47639326445179619002871228,0.0005,0.00252869164698978,329647.85065004,1667155.532773781334364473182,0.07285886865021945,0.07641910908108399,0.0811358231313287
2015-03-25,19452,550,4781134,8692.97090909091,1.5994055,27570458.41095593163962678538,17237941.5319779215568448035,4179.84004017796,0.00142828698460871,0.00753173858568315808310035658,0.0001,0.000527326697424645,6.58868786,34.743910095756517763097,2563.78571823,17.8982413703333,13519.5265569869737262777835,2563.78571823,13519.5265569869737262777835,31.76720635,104.34246445779824,0.02137356284336648,5.27326697424645,542.914392780679,108.91715206993776,5228344.88479426,4613,26256,164583.08694745,867890.5569195200602944990525,10.2653269761799,54.13180972333064118590213636,0.000569725,0.00300431202690255872625,269526.42508658,1421284.796095772192071507641,0.07288128713858585,0.07583840017735619,0.08088447459895817
2015-03-26,15999,551,4179720,7585.69872958258,1.51636144,26296278.63030845878617365078,17341695.69042729668259477352,4274.44717601575,0.00192179755541482,0.009661036270742396644106727571,0.0001,0.000502708323440294,6.06903668,30.5095525430044807598392,2576.78571825,17.9801351731788,12953.716282863512857811655,2576.78571825,12953.716282863512857811655,33.35717395,96.92095106346268,0.02014596612039744,5.02708323440294,484.3639724252474,69.8870750340664,5230921.67051251,3158,21202,156815.49275246,788324.5345105274129053162324,12.9919353576799,65.31154041903938886182013891,0.000786485,0.0039537255576093962659,275455.01345353,1384735.279964476944236985378,0.07297854102826494,0.07252381545315463,0.08123442872943891
